"Scenario","N_AC","b_X","b_EM","meanX_AC","corX","maic.ate","maic.ate.mcse","maic.lci.mean","maic.lci.mcse","maic.uci.mean","maic.uci.mcse","maic.bias","maic.bias.mcse","maic.mse","maic.mse.mcse","maic.mae","maic.mae.mcse","maic.cov","maic.cov.mcse","maic.empse","maic.empse.mcse","maic.vr","maic.vr.mcse","maic.error.worse.than","maic.error.worse.than.mcse","maic.std.bias","maic.aess.mean","maic.aess.mcse","stc.ate","stc.ate.mcse","stc.lci.mean","stc.lci.mcse","stc.uci.mean","stc.uci.mcse","stc.bias","stc.bias.mcse","stc.mse","stc.mse.mcse","stc.mae","stc.mae.mcse","stc.cov","stc.cov.mcse","stc.empse","stc.empse.mcse","stc.vr","stc.vr.mcse","stc.error.worse.than","stc.error.worse.than.mcse","stc.std.bias","stc.no.convergence","bucher.ate","bucher.ate.mcse","bucher.lci.mean","bucher.lci.mcse","bucher.uci.mean","bucher.uci.mcse","bucher.bias","bucher.bias.mcse","bucher.mse","bucher.mse.mcse","bucher.mae","bucher.mae.mcse","bucher.cov","bucher.cov.mcse","bucher.empse","bucher.empse.mcse","bucher.vr","bucher.vr.mcse","bucher.std.bias"
149,300,0.693147180559945,0.693147180559945,0.15,0.35,-0.00316129633137092,0.00701017401404881,-0.41669405094003,0.006958821549506,0.410371458277289,0.00734772597681178,-0.00316129633137092,0.00701017401404881,0.0491033909620327,0.00210470520969598,0.178177844358894,0.00701017401404881,0.93,0.00806845710157772,0.221681166785195,0.00495942191382644,0.951772220167466,0.0213450959370916,0.212,0.0129250145067617,-1.42605543683112,74.2346744360897,0.463701038824375,-0.0457667431507723,0.00717975807351954,-0.48071126460896,0.00729243801310248,0.389177778307416,0.00712846352253904,-0.0457667431507723,0.00717975807351954,0.0535919718469036,0.00242373774212002,0.18298903613196,0.00717975807351954,0.934,0.00785136930732467,0.227043885613044,0.00507939595428383,0.977408166110385,0.0218768808338767,0.198,0.012601428490453,-20.1576638045975,0,-0.337047389982725,0.0050562009572594,-0.653332257471823,0.00514304462790252,-0.0207625224936273,0.00497340672478202,-0.337047389982725,0.0050562009572594,0.139140546046238,0.00356305747020203,0.338292015146732,0.0050562009572594,0.441,0.0157009235397157,0.159891113324634,0.00357706296275799,1.00926682077025,0.0225798387469211,-210.798075624381
150,600,0.693147180559945,0.693147180559945,0.15,0.35,0.00184511912727074,0.00538370667758569,-0.323640551140839,0.0053432773062577,0.32733078939538,0.00555385487599755,0.00184511912727074,0.00538370667758569,0.0289587177572842,0.00134041960411729,0.134985862957552,0.00538370667758569,0.933,0.00790638982089803,0.170247753554285,0.00380876035615145,0.975444113299138,0.0218406836995151,0.117,0.010164201887015,1.08378471301379,144.937312237545,0.734069469930921,-0.0428958256207934,0.00536940717408076,-0.36904885102755,0.0053881993603431,0.283257199785963,0.00536848944977929,-0.0428958256207934,0.00536940717408076,0.0306417547233584,0.00143203708672294,0.137360217524455,0.00536940717408076,0.933,0.00790638982089803,0.169795563549434,0.00379864402082268,0.980047176148793,0.0219277084943199,0.108,0.0098150904224057,-25.2632193233392,0,-0.330621010523248,0.00409677532595581,-0.584387089185675,0.00411591972604342,-0.0768549318608206,0.0040791428928664,-0.330621010523248,0.00409677532595581,0.126077037102702,0.00275237434175061,0.330829865216175,0.00409677532595581,0.264,0.0139392969693597,0.129551410919991,0.00289830713001574,0.99940917142564,0.0223588028544319,-255.204484594486
151,150,1.10866262452161,0.693147180559945,0.15,0.35,-0.0039059457904088,0.00931629627871167,-0.519816332319137,0.0092782271362351,0.512004440738319,0.00977237085939782,-0.0039059457904088,0.00931629627871166,0.0867218393889017,0.00365697827837282,0.236336565362413,0.00931629627871167,0.893,0.00977501918156686,0.294607155976797,0.00659091255477366,0.893475994842733,0.0200832956083761,0.412,0.0155645751628498,-1.32581497467646,38.3469705325707,0.289919440032192,-0.104549966369436,0.0101506363387331,-0.709417940451937,0.0102927011929803,0.500318007713065,0.010198750274853,-0.104549966369436,0.0101506363387331,0.113863078130979,0.0051674832037508,0.266556466440346,0.0101506363387331,0.916,0.00877177291087725,0.320991305304692,0.00718117527420991,0.961433456107804,0.021553896227673,0.471,0.0157847711418316,-32.5709652073582,0,-0.265792327899292,0.00654942859927994,-0.674422210147136,0.00673115781147947,0.142837554348553,0.00637879660094862,-0.265792327899292,0.00654942859927994,0.113497681532213,0.00403499678398232,0.283157714399034,0.00654942859927994,0.759,0.0135247550809617,0.207111117463708,0.0046334626862637,1.00665028211689,0.0225231185817706,-128.333201594485
152,300,1.10866262452161,0.693147180559945,0.15,0.35,-0.00972575787257622,0.0065706000208722,-0.412634098667138,0.00653761414155075,0.393182582921985,0.00685984549797203,-0.00972575787257622,0.00657060002087219,0.0432242022158474,0.00190220028313888,0.167532925525388,0.0065706000208722,0.941,0.00745110730026082,0.20778061659906,0.00464844063288543,0.989357240080014,0.0221784187762351,0.25,0.0136930639376292,-4.68078208245158,74.2649873456019,0.451888456326677,-0.105047654449412,0.0069208414390236,-0.535751125035045,0.00696980312509371,0.32565581613622,0.00693393955936655,-0.105047654449412,0.0069208414390236,0.0588851578832052,0.00243968317072032,0.195448180594729,0.0069208414390236,0.931,0.00801492358042171,0.218856222721919,0.00489622263670284,1.00408708468006,0.0224735777476992,0.322,0.0147755202954075,-47.9984773304284,0,-0.277687470814725,0.00493151383540194,-0.588681583246466,0.00499272124103681,0.0333066416170167,0.00487376077818365,-0.277687470814725,0.00493151383540194,0.101405840327531,0.00309165005311489,0.280308310186379,0.00493151383540194,0.599,0.0154983547513922,0.155948160325029,0.00348885173672101,1.01747517159744,0.0227633102637901,-178.063960636641
153,600,1.10866262452161,0.693147180559945,0.15,0.35,0.00660837806469525,0.00535201921020442,-0.310152719985984,0.00526312530567603,0.323369476115374,0.0055523437962945,0.00660837806469525,0.00535201921020442,0.0286591361774167,0.00123502494843981,0.136291065439283,0.00535201921020442,0.926,0.00827792244467173,0.169245707852215,0.00378634272146659,0.954918011845885,0.021378227397212,0.193,0.0124800240384384,3.90460600068256,145.642520538413,0.758369251470812,-0.0945633912803512,0.00527104613081803,-0.416741279996253,0.0052983486371297,0.22761449743555,0.00526234736815757,-0.0945633912803512,0.00527104613081803,0.0366983783563393,0.00159171056254707,0.152412894076101,0.00527104613081803,0.9,0.00948683298050514,0.166685114252028,0.00372905745814301,0.986167811589249,0.022064701160702,0.2,0.0126491106406735,-56.7317553848097,0,-0.265170453947286,0.00395906367848596,-0.51462606514322,0.00397212567669391,-0.0157148427513513,0.00394714458121045,-0.265170453947286,0.00395906367848596,0.0859738806717061,0.00218665015468697,0.266615797067382,0.00395906367848596,0.458,0.0157555069737537,0.125196586256602,0.00280088156527477,1.01660607164374,0.022743488382576,-211.803262274096
154,150,0.400477566597125,1.10866262452161,0.15,0.35,0.0180797180320089,0.00965642206357381,-0.530184662685121,0.00980222553156107,0.566344098749138,0.0101332931487588,0.0180797180320089,0.00965642206357381,0.0934801167869222,0.00468734613945233,0.239328398153079,0.00965642206357381,0.921,0.00852988862764339,0.305362877687965,0.00683153814659524,0.916063757036588,0.0206769335009572,0.126,0.010493998284734,5.9207321364333,38.2769437836002,0.293365503935552,0.135672379856586,0.0103133357313931,-0.470623523116064,0.0103217139755844,0.741968282829236,0.0105031614607111,0.135672379856586,0.0103133357313931,0.12466552367047,0.00576450166006561,0.278477920715168,0.0103133357313931,0.912,0.00895857131466843,0.326136311852006,0.00729627868415477,0.948500112785058,0.0212673048830388,0.18,0.01214907403879,41.5999000804766,0,-0.565258460702255,0.00672281223696638,-0.98555536666145,0.00697824313430074,-0.14496155474306,0.00648144143534732,-0.565258460702255,0.00672281223696638,0.364668135564614,0.00782992718883774,0.566002507358427,0.00672281223696638,0.226,0.0132258837133857,0.212593989504654,0.00475612477860517,1.00868861732087,0.0225699677161847,-265.886379017259
155,300,0.400477566597125,1.10866262452161,0.15,0.35,0.00487451513383859,0.00672275188484032,-0.413990830249121,0.00691326510946762,0.423739860516798,0.00679456031837472,0.00487451513383859,0.00672275188484032,0.045173958410009,0.00204089230737276,0.169578655089742,0.00672275188484032,0.943,0.00733150734842434,0.212592081002854,0.00475608208185386,1.00526197798924,0.0225357610459927,0.036,0.00589101010014412,2.29289591166528,74.6338871320588,0.457735703120508,0.11799371568749,0.00684140363574954,-0.316098666429393,0.00689423376954764,0.552086097804373,0.00685180877366359,0.11799371568749,0.00684140363574954,0.0606805158452799,0.00260126172920591,0.198019503031462,0.00684140363574954,0.914,0.00886588969026797,0.216344178815255,0.0048400235207388,1.02373808307384,0.0229134994890241,0.083,0.00872416185085994,54.5398153690325,0,-0.566393946183415,0.00496109800787268,-0.886207334991237,0.00505673520080365,-0.246580557375592,0.00486985233909824,-0.566393946183415,0.00496109800787268,0.345389983223496,0.00575887496601533,0.566393946183415,0.00496109800787268,0.059,0.00745110730026081,0.156883694002016,0.00350978137312658,1.04008957535339,0.0232694906185419,-361.027925678583
156,600,0.400477566597125,1.10866262452161,0.15,0.35,0.00466251117786839,0.00527508196657835,-0.321874042043887,0.00526507797026115,0.331199064399623,0.00540392760016161,0.00466251117786839,0.00527508196657835,0.0278204022748497,0.0012120959331022,0.133064493763639,0.00527508196657835,0.936,0.0077397674383666,0.166812738584678,0.00373191265293136,0.998744730438924,0.0223603406444336,0.024,0.00483983470792134,2.7950570306725,145.247420416298,0.748682540437422,0.131112119079165,0.00533731626814645,-0.195239954493172,0.00531086414174016,0.457464192651501,0.00538216196556594,0.131112119079165,0.00533731626814645,0.0456488457707037,0.00199872011217281,0.170509989892484,0.00533731626814645,0.866,0.0107723720693262,0.168780760000128,0.00377594096925703,0.986541473280157,0.0220730845425322,0.061,0.00756828910652864,77.6819105916252,0,-0.562059380150117,0.0041470675965574,-0.818334989832015,0.00417665692472301,-0.305783770468219,0.00411918749965412,-0.562059380150117,0.0041470675965574,0.3330917182955,0.00467061094151459,0.562059380150117,0.0041470675965574,0.014,0.00371537346709587,0.131141792158016,0.00293388692994906,0.997052599248637,0.0223061138078271,-428.589064478299
157,150,0.693147180559945,1.10866262452161,0.15,0.35,0.0111103815311951,0.00900933713254067,-0.50941090461215,0.00920711215324052,0.53163166767454,0.00921872399781216,0.0111103815311951,0.00900933713254067,0.0812104279899772,0.00361035142211837,0.227746905326196,0.00900933713254067,0.927,0.00822623850857729,0.284900255471588,0.0063737510530593,0.932175242758068,0.0209458791267173,0.167,0.01179453263169,3.89974432027251,39.0791999374859,0.290453539072734,0.138074072958,0.0100841306989487,-0.460300545313395,0.0101512197823644,0.736448691229396,0.0101976203662054,0.138074072958,0.0100841306989487,0.120652451884738,0.0055482180354644,0.277697543549131,0.0100841306989487,0.923,0.00843036179532053,0.318888212315037,0.00713412515438709,0.957384972959136,0.0214608321233129,0.235,0.0134080199880519,43.2985816426459,0,-0.476596827262364,0.00668176089220959,-0.889917336342534,0.0069157986976449,-0.063276318182194,0.00645903611628179,-0.476596827262364,0.00668176089220959,0.271745818448592,0.00685167291618999,0.477652278434415,0.00668176089220959,0.396,0.0154655746740947,0.211295832000211,0.00472708256961424,0.998039969645214,0.0223310434180269,-225.559029134984
158,300,0.693147180559945,1.10866262452161,0.15,0.35,0.00988397792939695,0.00703660693229452,-0.395437249335887,0.00706177100525985,0.415205205194681,0.00722062922150069,0.00988397792939695,0.00703660693229452,0.0495620163022045,0.00206301488366178,0.179132248201697,0.00703660693229452,0.917,0.00872416185085994,0.222517049053809,0.00497812216202733,0.929368537859567,0.0208270618433722,0.085,0.00881901355027874,4.44189691146174,74.82482208071,0.442218757808463,0.126442235937395,0.00701727033210242,-0.302780431811193,0.00703474036428135,0.555664903685982,0.00705833887845574,0.126442235937395,0.00701727033210242,0.0651804798597387,0.00283243889824517,0.205786041094583,0.00701727033210242,0.908,0.00913980306133562,0.221905572065698,0.00496444227925418,0.98688455212649,0.0220881286939861,0.159,0.0115636931816786,56.9801987216254,0,-0.471492573876442,0.00515366197570043,-0.786120117341631,0.00524576663432209,-0.156865030411252,0.00506535171545757,-0.471492573876442,0.00515366197570043,0.248838918748652,0.00510842574651906,0.471492573876442,0.00515366197570043,0.153,0.0113838042850358,0.162973101338167,0.00364601279333732,0.984992034127118,0.0220367510815038,-289.306989929645
159,600,0.693147180559945,1.10866262452161,0.15,0.35,0.00850762958167388,0.0051023457523113,-0.310162145179578,0.00516079585909138,0.327177404342926,0.00515533314550346,0.00850762958167388,0.0051023457523113,0.026080278005052,0.00111513845569789,0.131770383974131,0.0051023457523113,0.953,0.00669260786241059,0.16135033986989,0.00360970858715059,1.00768060066962,0.0225584719884935,0.041,0.00627048642451285,5.27276830562257,145.786294817219,0.744120032540558,0.140517611809565,0.00525800986409691,-0.182316608089081,0.00526775276779006,0.46335183170821,0.00526708596820979,0.140517611809565,0.00525800986409691,0.0473642202918729,0.00190839336314273,0.176162842884585,0.00525800986409691,0.85,0.0112915897906362,0.166272871301786,0.0037198348130672,0.990626805554491,0.0221644838008654,0.107,0.00977501918156686,84.5102455436186,0,-0.469883267589268,0.00393435129753403,-0.72212431427246,0.00395678025548501,-0.217642220906076,0.00391332262409028,-0.469883267589268,0.00393435129753403,0.236253926172643,0.00373426116057147,0.469883267589268,0.00393435129753403,0.043,0.00641490451994416,0.124415112154464,0.00278339852942001,1.03441434226049,0.0231419260126884,-377.673788539369
160,150,1.10866262452161,1.10866262452161,0.15,0.35,0.023584502023306,0.00891230828622955,-0.490765220887736,0.00916693816017221,0.537934224934348,0.00909306938035983,0.023584502023306,0.00891230828622955,0.0799060384854945,0.00330615043362279,0.227996098807898,0.00891230828622955,0.913,0.00891240708226459,0.281831933940773,0.00630510696723428,0.931151223799324,0.0209283395841172,0.258,0.0138360398958662,8.36828591193726,37.7403907977639,0.290346203277027,0.124081611109265,0.00989233964499576,-0.479293504339459,0.0100071490439099,0.727456726557989,0.00999038647009617,0.124081611109265,0.00989233964499576,0.113156771483774,0.00532400808694651,0.268263774673013,0.00989233964499576,0.924,0.00837997613361756,0.312823246661681,0.00699844054028992,0.984102386125882,0.0220663143469114,0.309,0.0146122893483533,39.6650864133061,0,-0.380111850175613,0.00657484673016825,-0.788212871117718,0.00677887831828645,0.0279891707664928,0.00638220359930878,-0.380111850175613,0.00657484673016825,0.187670399559606,0.00532542536067245,0.38621639486385,0.00657484673016825,0.55,0.0157321327225523,0.207914909338422,0.00465144501239189,1.00146080592247,0.0224072546823694,-182.820871954357
161,300,1.10866262452161,1.10866262452161,0.15,0.35,0.000983938693871056,0.00662563944897564,-0.397777948140835,0.00669233650903513,0.399745825528577,0.00674840425322279,0.000983938693871056,0.00662563944897564,0.0438561671450677,0.00187300402818884,0.168775721717626,0.00662563944897564,0.936,0.0077397674383666,0.20952111613826,0.00468737885971313,0.971041413493985,0.0217550211666031,0.132,0.0107040179372047,0.469613140673501,73.9943803053538,0.428738688881823,0.122069148822232,0.00698381934008008,-0.30671761954305,0.00697909978953707,0.550855917187515,0.00704211324683412,0.122069148822232,0.00698381934008008,0.0636258359364861,0.00285147640000588,0.199773396521011,0.00698381934008008,0.908,0.00913980306133562,0.220847758817871,0.00494077702036869,0.990604480399638,0.0221704141854895,0.22,0.0130996183150503,55.272985098708,0,-0.388045897202432,0.00511405197665862,-0.69870170382817,0.00518004041715527,-0.0773900905766932,0.00505089035772667,-0.388045897202432,0.00511405197665862,0.176706992427986,0.00416153086904235,0.389011496791181,0.00511405197665862,0.312,0.0146511433000978,0.161720523187275,0.00361799027965065,0.980090651998995,0.0219268862216276,-239.948455245268
162,600,1.10866262452161,1.10866262452161,0.15,0.35,0.0115473378648538,0.00483139433888165,-0.301847305425895,0.00484918017253208,0.324941981155602,0.00491684433032522,0.0115473378648538,0.00483139433888165,0.023452369898285,0.00104844620860206,0.122838520816569,0.00483139433888165,0.952,0.00675988165576884,0.152782103853094,0.00341802113764474,1.0465765315602,0.0234270441400256,0.065,0.00779583221984671,7.55804349700343,145.709112482657,0.740505873694554,0.121621622624194,0.00480774578802137,-0.198784345015238,0.00479852313289587,0.442027590263625,0.00483570017002207,0.121621622624194,0.00480774578802137,0.0378831242324168,0.00160360284140179,0.157147962378261,0.00480774578802137,0.901,0.00944452222190196,0.152034271012286,0.00340129071966486,1.07525385743713,0.0240577132645769,0.127,0.0105295299040366,79.9961888950453,0,-0.378973961924156,0.00393512247293189,-0.627814496779154,0.00395166638896266,-0.130133427069157,0.00391963452492565,-0.378973961924156,0.00393512247293189,0.159090967504588,0.00313692058628215,0.378973961924156,0.00393512247293189,0.147,0.0111978122863352,0.124439498861791,0.00278394410562965,1.02026921253001,0.0228254336691513,-304.544750975785
